epoch,train_loss,valid_loss,learning_rate,time_taken
1,66.97231845785144,52.175831481890874,0.001,1003.2800947000005
2,50.088479017688066,42.07625298582389,0.001,944.6214313
3,43.10547328253971,36.64955331408082,0.001,918.1370778
4,39.27150020997028,32.325751134184436,0.001,878.931052500001
5,37.20404108135315,31.33412936909756,0.001,832.615227100001
6,34.91806974857904,28.1077984530849,0.001,791.674919699999
7,33.12319047284969,32.348201410824934,0.001,794.9406239
8,31.779938790674336,28.89843947855157,0.001,796.674311499999
9,30.456088938338656,23.972895552385538,0.001,790.3289302999983
10,29.70863929528438,25.08380610599064,0.001,793.0881974000004
11,28.61735362061548,22.92427583303732,0.001,839.2142296999991
12,27.41412275067914,23.00797102621544,0.001,959.0823285999995
13,26.86731344317503,23.96536362933267,0.001,811.6461211999995
14,26.543694036459065,21.873820438821127,0.001,821.3315596000011
15,25.807220189426907,21.52358367606629,0.001,854.4581718000009
16,25.36227674616807,20.059010762451855,0.001,869.2002726999999
17,24.577285282731406,20.94960908805217,0.001,876.6209794999995
18,24.656537547754493,22.606193713367514,0.001,899.9190301999988
19,23.59849259415708,21.127192684606143,0.001,937.2872592999993
20,23.169941056246138,20.347695131475437,0.001,920.1765430000014
21,23.109111999711136,19.163133178867582,0.001,927.8895263999984
22,22.30933773818597,19.343622084260264,0.001,1006.5989188999993
23,21.449003890254343,18.439008424396665,0.001,1037.3554831000001
24,21.39902597388341,18.04661968229421,0.001,980.126856400002
25,21.227714487269107,17.844198748490214,0.001,980.1222975000019
26,21.313136634943003,18.31214575738591,0.001,1095.845996
27,20.731247943458865,18.62313743089328,0.001,1063.9417829999984
