train_indices,valid_indices,test_indices
13976,3003,6201
26162,27262,6515
8358,3109,16629
24870,3837,21153
1425,16400,25569
18676,24327,7541
1263,23554,12120
16974,10771,23577
24111,6973,15462
3084,26341,12108
24950,16830,15538
26563,1761,3913
21613,4900,23199
18765,15087,27512
819,14399,14648
25027,4991,1473
13275,3678,8217
14946,12257,2557
14060,6702,11473
5993,11980,5977
15368,24548,19338
1319,3619,28558
19604,6141,19989
12136,16074,23761
20952,1842,12560
22198,24501,19589
3479,27699,2601
11723,19324,20997
4401,26822,13238
17850,15282,11663
24176,7198,25972
21100,22667,12135
5668,17175,16933
8369,7141,27116
15267,22316,4504
10241,23234,6521
15242,21140,11449
17949,15342,15930
25068,17697,7281
22437,10128,7454
27974,16972,19679
28429,8684,12688
19588,22269,15276
3246,17023,7138
25323,9684,4341
11378,22297,13619
10236,5393,26578
16937,4096,28151
20478,434,16664
1148,24924,18100
19552,13692,8025
5553,1394,13712
4627,18628,27533
25869,12705,4637
5576,1218,22362
20798,5521,18178
7395,2104,11635
15734,10117,19559
491,16130,23736
7280,25620,20116
28241,20200,18141
3090,15330,866
6561,25012,11017
9016,14883,18366
18507,17540,22688
7627,6439,27086
367,20617,21196
21686,13114,27686
1992,4421,11536
3562,7332,23614
9065,24646,19433
5681,11959,25981
265,5363,5492
18012,10843,22357
26499,22179,20201
3474,5483,21659
24413,12580,24992
15669,11225,5522
26107,9320,15577
2637,888,5916
17050,22765,26879
18239,18280,13571
10103,1858,4824
5989,11817,9637
26114,5229,8725
25034,23686,4483
17428,8607,2590
15024,14831,16743
6501,12903,7625
26629,16575,14097
13442,27742,10268
10505,12067,19891
24144,9659,2383
6335,3565,1134
11478,22043,6249
8331,10995,8965
27194,27843,16594
27068,19049,4243
12382,2761,20343
7263,21131,3210
659,12374,25028
12563,20331,7968
1860,15214,2435
15274,2723,13190
26769,10949,18543
1448,28180,15199
15010,14002,1572
3265,3876,4431
1087,7718,19961
6790,11283,16870
23850,22560,19003
23309,23594,606
485,9071,23267
4147,27123,7466
19914,19118,21813
14689,9049,479
23335,13992,13652
16723,2846,11544
24386,4005,1081
23495,27723,10641
19327,22937,12799
922,2632,23081
23174,1492,28272
19726,9726,3489
24574,5800,6569
713,14151,20786
9743,26220,1795
26433,6361,12557
27085,19973,18281
6635,19764,4053
26724,9205,8448
14776,2505,28165
4355,6174,16363
13076,22517,13321
8383,20312,27567
23350,4021,18519
21186,26846,9405
19695,7552,24966
23930,13497,16858
26502,25533,16887
3414,8923,5639
14055,24598,14517
26357,19773,2656
21732,2906,7494
4659,11578,12795
7856,18514,17979
19831,26694,14980
14876,13187,1459
9672,19540,25992
3093,24216,10785
16071,1922,7201
12696,13851,15887
6945,6277,15398
14540,5566,3358
25498,13430,3859
28089,11339,8695
6748,2219,6024
4838,8021,22373
2091,2285,14277
38,18847,11184
10610,25399,3879
13279,21944,18896
22745,5636,6156
7644,19345,11160
5407,27012,17230
24588,23165,16264
2246,17546,7327
20148,3844,23696
25445,7359,6255
4145,10358,8498
7055,10677,25308
26288,9837,9184
7956,22615,2813
13395,11154,21169
19864,21701,18842
26265,4676,10323
20183,10748,14120
27790,28226,1200
28036,14149,17654
17487,2743,22110
24496,27413,10250
2443,18486,21579
16222,22838,3972
28018,902,24611
6836,12027,16323
4799,16113,8014
25188,26901,11592
5873,15953,9347
26976,14556,6917
11539,2529,21697
13132,4543,24547
14289,2012,12751
7246,3412,14739
1764,2342,26590
26050,23120,17208
23713,25566,16440
16031,3395,21059
17762,5227,14372
18088,28481,21362
1074,27589,12612
28289,10754,14582
22879,6807,1345
13138,12818,10942
16624,17967,14741
17581,8520,26480
28570,449,11284
10640,1277,18797
19503,26919,1810
13100,14284,27878
3617,20496,21793
17365,21179,19852
20567,11815,24400
23364,6413,11172
277,21642,24004
16954,13681,7951
19659,4556,18481
24113,28033,2182
4050,14210,4051
7012,6662,5288
8533,19194,5109
14842,12310,8901
27299,9135,17388
13815,20657,26654
3247,23533,6834
16672,6649,25756
25402,17475,9038
3580,9123,2494
10058,14750,13742
12738,26910,9287
1731,3903,19137
5489,2771,5866
18798,9253,25732
13984,6113,6835
1848,19097,7645
24714,28348,5469
21821,7241,1778
20676,11788,17869
21024,3682,15049
24334,20193,2407
11158,2971,19432
12316,755,20422
21426,8765,7318
3790,26971,11340
19436,23428,21453
8951,5878,23476
21360,12060,5581
11480,25854,11329
1675,696,17233
27479,9383,3604
5691,18445,18778
22402,22797,4700
21499,19813,24377
10477,16205,10458
293,8316,11393
28026,7985,14138
27617,1538,7972
21042,21581,753
12216,11634,23567
21282,10438,19801
21298,28379,14068
18993,13779,23760
16219,18593,13487
27142,25575,17253
25014,28538,14968
9267,16413,16192
16055,19063,22245
10468,5696,21458
2414,10613,16124
28111,24133,13767
5915,4735,27663
7022,18453,18441
24545,7580,5661
18042,5253,19828
19475,9652,13757
6030,11418,17846
13734,25240,4485
22983,28421,28540
18182,19853,18956
6857,13290,3079
13419,12258,23262
26991,9830,3831
2767,4509,18019
26594,20020,12628
28063,21390,11140
1327,1039,23629
26181,20901,10598
766,24998,940
17223,24707,1646
9678,21994,2534
16582,2161,27568
6264,25646,18314
19069,19067,19521
6080,2967,1723
799,5856,2017
13502,20876,8889
19519,1594,25434
7771,23293,24463
9616,25930,17640
616,917,24800
6467,6372,21639
1853,3009,3053
6606,2812,25038
28237,3945,12173
24633,1763,5647
6843,27156,27842
17873,11602,26787
22328,4201,119
3061,1607,8930
4621,5956,27772
26525,13317,2373
22031,23338,9914
25931,643,11880
24570,26018,2058
18696,7831,2083
2517,20001,18310
280,260,23609
19619,28490,25777
9004,21607,15225
6029,935,2225
25219,24399,28123
11662,21973,12545
3938,27978,25214
13861,524,6754
27277,20376,3048
25088,1888,4649
2402,2196,4957
10393,17990,24197
14296,3191,9268
24456,4394,18470
26380,8977,27046
24140,22862,3961
1887,14827,17532
19146,7429,17485
1363,21402,27955
19766,1782,21393
16280,26755,7936
7862,17031,5899
28001,3276,10642
9828,20701,26562
23961,2487,18759
22755,17368,27293
22285,5039,516
7967,5373,28029
17911,27,9627
21352,23253,18610
25807,5073,25467
25804,9829,24470
24122,9544,26508
16486,386,27415
23044,14087,12855
15312,6012,18337
12198,9329,1978
2575,9635,26819
17678,18044,9866
16950,27645,17639
23415,25877,23230
2973,1770,10485
17299,19610,14400
1137,4111,601
13532,8700,11335
17691,23644,4926
4681,18455,11905
21900,11543,10398
10723,11465,18244
10413,15844,12272
8426,7740,15204
10378,16991,5206
27297,2790,15741
17024,3548,15780
775,1281,5476
26657,20816,28323
25164,27993,5243
5920,4986,8803
10350,16485,1921
21014,6337,26930
8002,8071,12577
21908,19286,16464
17703,5201,17242
14308,13333,28043
19896,26757,22992
10510,22156,3586
18555,26886,19102
17014,12854,21921
23137,1779,19222
9020,9633,12107
19123,9865,16091
8360,24072,695
13554,4536,3963
18890,9890,22710
25464,13928,26151
12609,13448,3780
20383,7037,2860
24655,25047,26285
20957,25391,3542
9373,4857,23489
16177,722,5121
23370,3758,10298
6907,19352,16542
4728,28462,20591
24691,3338,14339
22655,5203,14828
26194,24627,21305
20561,18284,19075
1118,2939,21723
2986,15077,6812
25923,18480,2248
23408,1954,26078
13642,19356,12958
27546,4430,7958
