train_indices,valid_indices,test_indices
2765,691,1501
1803,3357,155
3561,2999,847
1404,2224,608
1325,3354,3101
3099,134,3522
552,3253,1137
779,2806,1163
944,48,3615
423,2756,3113
3695,3884,1692
2493,2417,2652
3244,89,3395
2297,3199,3696
1810,2091,102
2928,2376,1133
2897,2457,505
3086,1648,2103
788,2972,3645
3470,2556,3438
2846,3023,624
11,182,882
2946,1691,1256
3164,329,2641
550,208,2536
1911,2901,1724
565,602,1394
2464,3578,2163
2570,1028,1942
2925,1008,3298
3036,3183,3791
1100,853,3640
910,2636,2884
2447,2824,2866
2016,3581,1065
3616,1887,1216
2740,1564,2482
237,968,2239
3033,2383,3805
3041,3358,2413
1591,2908,3201
1981,2128,522
844,447,1172
1763,2057,3662
3097,3328,389
812,2989,470
1277,204,3738
2678,3847,819
1700,3727,1455
2143,1071,2878
3491,2336,2285
1329,3718,1634
1668,1874,1932
3767,927,1243
965,3225,2145
3533,3333,2497
2166,3177,2775
35,165,3829
1297,1375,3010
518,2807,135
1582,3258,2213
2032,2418,541
1198,663,1078
2873,1913,723
3628,3417,925
149,3228,2564
2219,561,765
948,1486,1014
2774,2825,1492
3873,356,3745
1397,3725,1381
3845,202,2727
665,2324,3604
1850,1785,3174
3424,2486,3762
3658,1706,634
1830,554,1905
1239,1051,753
1754,2594,2986
1799,976,2672
453,2515,2662
2135,2478,1267
2547,1072,3594
2818,2319,3266
3035,2384,3380
3117,2505,1825
3585,2393,3731
1112,2719,2596
1645,2429,2872
3356,3855,2918
840,3342,1696
2669,1410,1653
1671,2184,358
1305,2956,3230
2041,405,2414
1621,1057,1787
3593,3331,1052
1211,583,2330
3472,1820,2255
3295,1345,21
3759,1097,606
3732,1734,96
1359,1808,2628
3926,1180,2697
3028,1920,2468
1579,954,2308
2422,3566,1425
3152,1424,1982
142,1244,889
3219,1190,328
825,3232,1838
3108,692,2227
1025,82,1931
2273,2174,494
3425,2561,2532
3722,1707,2912
3458,3385,946
3334,1429,815
1257,1896,3799
3841,3735,2321
2887,1449,643
179,1264,64
1952,2841,914
2627,3619,1254
3052,3481,850
2352,170,1220
1352,1562,2586
3206,3933,3599
1125,2519,648
2231,250,3919
3476,1474,904
3213,403,2578
3376,618,2424
569,2207,2826
3784,3127,3439
2638,1421,2391
3927,321,3820
2961,688,2904
1316,3205,2008
1746,1694,1055
2634,1675,511
246,768,2665
3355,1767,193
3484,1333,2799
1370,450,1401
3667,380,3887
3720,3251,940
793,2893,1865
62,1875,2060
275,3135,1796
633,231,3699
3883,2940,264
2250,2637,1537
2388,939,3389
1310,3872,441
3577,575,1152
3111,3629,1253
1795,3523,3839
215,365,3290
1921,3614,3202
1159,67,3783
3663,3686,73
1843,562,1504
1649,2847,2855
3734,3546,2076
3893,1080,3114
923,3782,1661
734,3913,3048
611,3832,732
1819,2543,3914
2394,1307,3654
337,1183,716
2153,2577,1151
3724,964,154
3460,2653,266
1241,1341,890
3430,574,2926
1027,917,1651
2552,3235,2704
1518,80,2246
601,206,3750
1376,273,2290
2189,2686,892
1339,50,79
2303,1296,2133
1236,3536,733
3062,555,3079
2737,1528,106
2984,391,2509
471,59,681
249,2635,1050
2733,3242,496
2615,1096,1066
3655,466,95
2575,2070,1736
2848,2579,2293
104,9,718
848,2973,2915
674,2724,3190
2609,1689,1217
2320,667,2409
3907,3723,1594
265,1690,3803
1123,1147,3691
638,2798,2833
2736,2262,2590
2827,1427,1118
635,1311,2021
3666,2922,2232
1839,3875,907
715,26,754
3341,3607,1666
952,3741,2668
157,1719,86
2619,262,684
706,2671,1975
1873,1420,798
3464,2513,585
1004,3639,2886
3081,2941,1862
3178,1801,2656
849,3459,3348
3282,1054,1576
2063,766,1542
980,1993,3551
1798,724,1721
3678,3192,1324
705,3761,3519
2274,778,1219
2947,93,2839
1058,1278,3479
949,662,1000
1647,1714,128
334,2748,775
654,1840,789
3524,1824,673
2541,383,777
3752,3249,1764
883,2118,294
2782,529,3144
2090,1170,1287
3465,1618,3329
1306,1062,3505
1551,3414,2655
2660,2720,173
2343,2453,879
3916,2068,3046
1032,1019,45
1413,347,1711
514,1441,304
3103,3714,1293
3789,1968,2247
2439,1757,1233
1355,703,1169
3370,3792,1207
2664,3531,560
1638,3422,3622
935,1331,1303
3882,2026,2487
2235,2645,2416
2481,2064,1447
1676,311,3194
3187,1534,1939
3255,866,499
2317,2034,2572
509,1513,1116
2329,2688,3836
1490,3602,2033
679,2614,3589
685,1980,1378
3431,3234,487
1108,3007,3592
2355,272,3564
1673,1454,1402
2385,20,3541
2287,2071,3195
2965,1304,2679
1157,2602,2367
2028,2666,3450
3568,603,1332
353,3837,91
2323,538,459
3040,1557,3001
1018,2502,1069
1897,1258,2191
595,2220,3299
2722,2923,3463
2511,3129,1756
1886,517,3286
2845,2372,3386
3634,2762,1468
783,1477,1550
1266,2171,2127
2098,174,2992
843,2086,1641
483,1904,1674
1416,467,1643
960,2105,1083
1380,354,527
1499,317,66
740,525,3596
1701,3163,945
167,3408,2455
3813,2767,2734
488,714,1633
3435,3026,3858
111,2735,1309
3038,3365,556
2331,2976,1273
3071,2216,1762
2996,978,1485
1758,1102,3412
1495,3233,297
196,277,570
787,125,864
2968,3851,1444
456,3849,205
578,3276,3275
2681,3708,3482
3563,1737,1709
745,2747,1017
3509,1222,3237
411,1408,1463
3407,3369,823
1445,425,2544
1687,2598,3740
1049,1646,2427
1156,2475,1291
2828,3529,2240
3059,1667,639
852,448,3013
1439,2832,2108
2452,934,983
2909,300,3009
2345,1197,1001
124,2800,2461
1901,3525,333
426,8,998
1958,137,1779
2180,1175,516
2360,3250,701
832,2420,3929
1963,2117,3217
3379,2322,345
2035,1738,19
257,1003,3793
3867,184,2400
737,986,1042
1553,2069,3780
3269,438,77
3433,1280,2010
859,103,2700
3511,887,2123
2633,1388,2597
454,3880,811
2305,3227,2357
372,1295,627
3121,689,2950
2430,2341,3260
289,1929,1682
2347,376,2029
301,894,2095
1611,1637,2974
1326,2338,2186
171,571,2467
2998,3008,3756
2793,3595,2263
3327,642,1374
2568,2836,1230
727,2816,390
1658,3106,1600
2218,2639,3155
921,1105,2366
1505,320,678
101,1828,3748
2648,2115,1148
1665,248,1231
3073,2443,3112
1284,1414,1983
3153,3088,2721
3865,2942,2601
1880,1539,2865
1790,122,1428
3323,1883,476
1237,175,770
2311,1538,3297
1775,63,839
3243,3495,2346
2310,1635,2199
2193,1045,2022
3823,3649,507
3480,166,1338
2431,3808,2698
349,1386,1922
893,3082,285
2215,3806,680
2919,2030,539
2040,924,664
3105,1864,3418
1343,3587,826
2221,3844,1466
2269,2938,2334
1398,151,1881
485,468,366
259,1063,3500
427,474,3689
888,3005,60
2214,1670,1145
1654,837,559
439,1616,286
1725,3570,2687
2933,713,2778
3687,1531,3797
1766,1473,1946
2012,2234,2042
61,1419,2763
3494,335,3301
493,1407,138
3483,322,2891
617,2726,3469
2473,2943,1902
1945,2843,1992
3900,2632,1571
140,243,2049
3057,2244,2463
3665,3693,1619
3440,2657,2997
3378,3879,1154
3039,1569,1132
1484,3100,1997
1387,822,2312
895,3416,3896
3825,1953,2794
443,2407,132
3451,1020,683
3051,2640,3209
1452,1226,3288
2819,2351,5
2966,636,1781
1989,1572,3773
2148,3371,115
3125,2494,2803
704,2275,2175
500,3703,911
758,3238,197
2779,2888,1130
1234,746,2101
404,3842,3211
2058,1193,3576
2019,283,38
1162,2202,3119
3384,3692,1941
130,1773,56
222,1103,1574
1784,2717,820
143,3565,1604
408,2559,2230
362,1260,2650
3278,2663,2112
1115,2917,3774
1364,3504,2921
1938,410,1007
3405,1215,2584
229,3146,2993
3165,1476,117
2229,1085,3364
2477,867,2703
422,646,1009
582,671,3763
452,107,1720
532,1639,2050
1656,3449,3025
1176,3109,2362
236,2483,2540
1,1023,3229
676,1642,462
1702,3257,1809
2911,966,1385
501,2119,975
399,2796,1186
2440,55,2995
658,3374,2916
2083,862,3068
885,10,1771
211,2903,644
2027,2405,3771
2258,2116,726
1411,579,346
1373,531,1053
3012,2401,87
436,730,2159
1094,1844,3632
650,2403,3394
2910,1070,1276
1205,1196,3302
3549,308,769
1195,3786,3902
2553,2696,641
385,3545,2817
908,2963,3794
1660,515,3340
1908,1292,1348
3138,224,1074
2038,3477,2844
3932,591,1015
3499,3221,1351
2438,3853,1918
2907,1951,1225
33,431,2402
2458,1778,3704
2055,3396,881
598,1396,3706
2406,1587,2759
3648,2398,3349
1837,2344,1383
2000,3388,1704
152,711,3167
1848,2766,2549
1313,99,2079
3911,2751,1282
762,2877,1327
2862,1227,2781
3154,397,3102
3311,2011,3413
2898,2013,3705
800,2514,2370
2106,2459,773
3827,2516,2047
3070,3898,3795
3702,465,926
3903,2990,1031
2608,767,3559
1126,3280,3892
809,409,1845
1716,3580,558
3398,2489,3746
3274,3377,3910
2124,2680,938
3241,2382,2643
3467,3613,3485
2975,1858,2023
2604,3876,3441
834,3313,2132
2631,232,1789
502,3776,3029
696,1041,491
2716,2206,1575
2875,2517,1016
2281,1659,1135
1512,2335,1406
1893,2350,1548
2296,2777,147
396,1098,2856
