epoch,train_loss,valid_loss,learning_rate,time_taken
1,35.206072445142425,21.767228776831715,0.001,62.973572000002605
2,22.42148675268897,32.830907502957004,0.001,53.98759509999945
3,22.964397195234614,15.365430616888702,0.001,54.05818640000507
4,17.999592219910575,15.089275209935991,0.001,54.08395129999553
5,16.453840042114344,12.538101828239492,0.001,54.008175299997674
6,14.987205181546585,10.633597425196175,0.001,53.94533170000068
7,14.649328242225035,10.189511611881192,0.001,54.044627699993725
8,13.223737843421183,9.766469968706621,0.001,53.96533370000543
9,12.626171261299245,10.479051103698824,0.001,53.95265609999478
10,12.082334174494784,11.13968733704433,0.001,54.08987530000013
11,11.366717212572585,8.47154201014998,0.001,54.125759700000344
12,11.160773202603892,9.405648640468844,0.001,54.11335350000445
13,10.423844853456636,9.324004382853177,0.001,53.92961759999889
14,10.49335178221388,8.985024719774824,0.001,53.89356370000314
15,10.140570508194505,8.55741215977572,0.001,54.00967710000259
16,10.186358895141993,12.50229821098234,0.001,53.89889380000386
17,9.705992158259034,8.63340387012425,0.001,54.0430309000003
18,9.646970005335586,7.7551986249368605,0.001,53.979163099997095
19,9.000086940668188,8.167764236075826,0.001,54.01201800000126
20,8.786645529707908,10.637953968066249,0.001,54.419313799997326
21,10.254393034542982,7.19612636569692,0.001,54.21006330000091
22,8.715117197283726,7.954524063418561,0.001,54.09395370000129
23,8.568952580019074,8.326060248409632,0.001,54.04134549999435
24,8.517933432169594,6.690502407587119,0.001,53.95782229999895
25,8.38968712765134,6.766451075294901,0.001,53.91447139999946
26,8.874456230648327,6.940793674105113,0.001,54.613566599997284
27,8.115386400993573,7.556447640490007,0.001,58.00705300000118
28,7.651563023642809,7.26586263696151,0.001,53.91273939999519
29,8.17939542734344,6.512756355321145,0.001,56.484850499997265
30,8.067685211982973,7.425713730241643,0.001,59.461279600000125
