FILE,GPP
2015_06_01_00_00_bci_t.csv,0.0
2015_06_01_00_05_bci_t.csv,0.0
2015_06_01_00_10_bci_t.csv,0.0
2015_06_01_00_15_bci_t.csv,0.0
2015_06_01_00_20_bci_t.csv,0.0
2015_06_01_00_25_bci_t.csv,0.0
2015_06_01_00_30_bci_t.csv,0.0
2015_06_01_00_35_bci_t.csv,0.0
2015_06_01_00_40_bci_t.csv,0.0
2015_06_01_00_45_bci_t.csv,0.0
2015_06_01_00_50_bci_t.csv,0.0
2015_06_01_00_55_bci_t.csv,0.0
2015_06_01_01_00_bci_t.csv,0.0
2015_06_01_01_05_bci_t.csv,0.0
2015_06_01_01_10_bci_t.csv,0.0
2015_06_01_01_15_bci_t.csv,0.0
2015_06_01_01_20_bci_t.csv,0.0
2015_06_01_01_25_bci_t.csv,0.0
2015_06_01_01_30_bci_t.csv,0.0
2015_06_01_01_35_bci_t.csv,0.0
2015_06_01_01_40_bci_t.csv,0.0
2015_06_01_01_45_bci_t.csv,0.0
2015_06_01_01_50_bci_t.csv,0.0
2015_06_01_01_55_bci_t.csv,0.0
2015_06_01_02_00_bci_t.csv,0.0
2015_06_01_02_05_bci_t.csv,0.0
2015_06_01_02_10_bci_t.csv,0.0
2015_06_01_02_15_bci_t.csv,0.0
2015_06_01_02_20_bci_t.csv,0.0
2015_06_01_02_25_bci_t.csv,0.0
2015_06_01_02_30_bci_t.csv,0.0
2015_06_01_02_35_bci_t.csv,0.0
2015_06_01_02_40_bci_t.csv,0.0
2015_06_01_02_45_bci_t.csv,0.0
2015_06_01_02_50_bci_t.csv,0.0
2015_06_01_02_55_bci_t.csv,0.0
2015_06_01_03_00_bci_t.csv,0.0
2015_06_01_03_05_bci_t.csv,0.0
2015_06_01_03_10_bci_t.csv,0.0
2015_06_01_03_15_bci_t.csv,0.0
2015_06_01_03_20_bci_t.csv,0.0
2015_06_01_03_25_bci_t.csv,0.0
2015_06_01_03_30_bci_t.csv,0.0
2015_06_01_03_35_bci_t.csv,0.0
2015_06_01_03_40_bci_t.csv,0.0
2015_06_01_03_45_bci_t.csv,0.0
2015_06_01_03_50_bci_t.csv,0.0
2015_06_01_03_55_bci_t.csv,0.0
2015_06_01_04_00_bci_t.csv,0.0
2015_06_01_04_05_bci_t.csv,0.0
2015_06_01_04_10_bci_t.csv,0.0
2015_06_01_04_15_bci_t.csv,0.0
2015_06_01_04_20_bci_t.csv,0.0
2015_06_01_04_25_bci_t.csv,0.0
2015_06_01_04_30_bci_t.csv,0.0
2015_06_01_04_35_bci_t.csv,0.0
2015_06_01_04_40_bci_t.csv,0.0
2015_06_01_04_45_bci_t.csv,0.0
2015_06_01_04_50_bci_t.csv,0.0
2015_06_01_04_55_bci_t.csv,0.0
2015_06_01_05_00_bci_t.csv,0.0
2015_06_01_05_05_bci_t.csv,0.0
2015_06_01_05_10_bci_t.csv,0.0
2015_06_01_05_15_bci_t.csv,0.0
2015_06_01_05_20_bci_t.csv,0.0
2015_06_01_05_25_bci_t.csv,0.0
2015_06_01_05_30_bci_t.csv,0.0
2015_06_01_05_35_bci_t.csv,0.5025760468333333
2015_06_01_05_40_bci_t.csv,1.0051520936666667
2015_06_01_05_45_bci_t.csv,1.5077281405
2015_06_01_05_50_bci_t.csv,2.0103041873333334
2015_06_01_05_55_bci_t.csv,2.5128802341666665
2015_06_01_06_00_bci_t.csv,3.015456281
2015_06_01_06_05_bci_t.csv,3.330795197
2015_06_01_06_10_bci_t.csv,3.646134113
2015_06_01_06_15_bci_t.csv,3.961473029
2015_06_01_06_20_bci_t.csv,4.2768119449999995
2015_06_01_06_25_bci_t.csv,4.5921508609999995
2015_06_01_06_30_bci_t.csv,4.907489776999999
2015_06_01_06_35_bci_t.csv,6.4941779375
