train_indices,valid_indices,test_indices
4721,13952,12487
23277,8124,12777
2769,6109,24730
5207,3494,22432
19962,14870,19870
26035,5007,12133
22490,16421,20964
25925,11393,18980
15702,28154,11522
19194,19749,13443
9716,27286,24603
26730,4689,26391
18043,9673,10893
17681,26865,28296
13314,12883,16158
15700,1649,477
4555,25103,4219
25228,17172,5108
20519,12317,17186
21311,1878,5543
6757,14860,6416
22128,11982,19297
15566,20876,19901
25550,16067,6383
4392,6954,23220
14387,9023,23866
27435,10702,10119
26790,22044,2181
17855,20485,3773
21038,5178,6632
12635,13419,17903
25951,19705,21027
25087,18861,20222
27657,17300,6927
5215,20650,7466
503,14374,6112
15269,21623,20833
15983,8536,28492
8467,24780,6472
18433,24714,11704
7910,11203,7095
16556,13298,13910
26623,27789,21058
27186,24546,24526
21396,3945,2110
2803,13304,4730
24743,4683,23494
17251,28563,2334
14053,27024,17272
14037,21628,22828
19359,21700,3245
18777,23206,15013
27672,22571,16030
21830,18088,2504
1392,27480,10971
18661,24565,10062
7993,13707,11300
23136,18561,27335
9110,6646,7868
14358,925,11117
1472,8338,12942
23590,9113,23563
21357,24098,15816
23060,8058,1573
18140,28063,16165
19609,2026,13780
15019,4680,2292
27969,4890,15638
486,10051,12446
14095,19699,16215
4964,12725,4212
4578,20739,23146
25015,5837,4150
2119,20890,18981
21960,20525,28438
26463,23770,11673
24779,6796,3775
18132,8226,7092
13222,15412,10821
12515,1021,9291
20365,21975,18478
24201,14617,8981
25608,2852,5315
22660,6344,9449
20660,2161,16415
8134,17884,19372
6002,12108,13066
17774,19811,17457
12214,12201,21768
2923,514,18496
8121,25310,20326
2027,18512,19024
28102,21814,18325
12642,15319,3528
5894,6713,6866
8719,7526,14585
24684,14141,3514
11030,23997,28279
288,26420,7232
23268,4821,27350
6690,12031,9305
28236,24988,14127
27241,24026,21822
21152,12268,7520
2096,441,16992
11078,15647,9566
8956,2108,12329
7916,26159,3470
11767,15487,7404
894,20889,13751
22569,24605,24379
16482,614,27488
4917,16162,3541
11993,4662,18595
8858,2604,13338
13596,20566,26881
12474,23599,7221
5528,15220,17047
7134,746,14238
23740,2377,10073
17435,14337,8866
12554,1657,16048
8144,9970,15760
9979,23812,16204
11058,15011,11350
20937,540,20770
18856,14205,9658
22481,19047,13586
9367,4588,12083
6374,17818,13555
21900,11200,9118
26173,26940,395
22779,22690,10939
19381,21241,19135
26318,18843,13085
17165,15229,17927
21613,12981,24844
7170,4045,24901
21141,11655,3355
15469,9556,3974
15855,23586,20292
22141,15407,16271
908,13112,17360
1372,4371,6505
2246,15792,23348
25254,13391,219
11241,18018,15961
5720,12514,12838
28485,13340,11199
24197,11388,2533
27620,1306,21481
19896,296,16760
17089,2045,13976
17467,2413,9103
8993,15531,9288
26429,7553,26415
13622,25011,25056
22510,24465,27784
4098,9321,8856
16887,17169,6139
2375,28478,25704
8270,7716,14103
3774,2267,11024
10765,12710,15630
26209,580,8590
18184,12860,15887
22448,27039,2523
19506,10161,7389
17842,1127,10404
23592,12331,19541
26054,5441,25468
23925,24633,5038
1345,7082,24760
4079,22880,21150
3753,14687,12461
25282,16565,12440
2505,14911,23566
23573,25348,23266
21631,853,952
6599,10506,2545
17529,6234,25715
15127,8197,18287
11611,16026,15657
21051,20917,4355
7809,655,16096
23995,7866,6120
26891,10344,25131
4684,12839,18888
5321,22431,3275
28082,23570,26297
3114,713,22293
843,10965,23375
22316,19666,19213
6525,13075,24969
16698,19011,4225
22902,25582,15501
5775,18360,9117
12479,28271,7561
7147,10340,27487
1152,12179,20753
2615,27794,13241
23332,5988,10032
8672,172,26214
14583,6338,16746
24833,17449,26546
19601,7699,8060
16536,16445,26651
24523,22659,3651
8382,1534,17984
7111,1753,1069
12698,26331,4170
20825,21303,3840
18382,3456,4506
18662,5238,12934
4291,9753,24897
21711,10849,23176
25189,17624,20665
19493,11081,7858
1055,1990,4924
13643,25170,4532
13482,25049,18262
21978,27950,14932
25960,17026,23425
2332,19554,14384
4971,13369,27327
10281,17225,17456
27165,9797,402
14077,23926,6667
15444,17672,9713
3643,24497,28139
8959,2252,13905
6654,17311,20348
15560,27297,7770
9030,13627,19891
26399,25085,12677
19469,21624,23155
9012,5073,12767
22441,10282,3853
9301,19856,3557
26653,2152,8923
5356,5858,5975
12547,8574,10469
10483,3808,12826
28225,17934,15291
9943,18149,24950
2768,3273,7044
16138,24911,22370
18114,851,10843
23735,1261,23685
4974,6435,20183
14361,6628,263
12253,7197,22153
8370,28313,6816
21520,6818,1646
11410,7684,16643
2016,3826,28554
20606,27117,7381
25930,17164,15942
10137,5571,2148
2516,8010,11003
3572,10789,9787
754,22922,7065
4006,25744,28307
2945,15934,17955
12333,3325,18730
20634,10888,6945
28232,4825,15538
820,23253,7638
23400,10581,2278
22824,16638,18541
23177,742,2459
871,7416,23202
27574,9281,28401
7818,9701,6130
19530,10086,26411
1402,14614,23208
18809,1579,787
20670,2401,28203
19005,11312,23843
20499,25047,13475
26796,12765,3254
711,27061,21644
18942,2702,18743
2179,4242,24228
18705,9252,3923
9577,9369,20627
8402,6743,10446
13093,12785,1145
15201,21554,12954
13243,10876,5569
9954,14203,26704
4069,20110,14596
20021,27266,18581
22459,6904,4190
17756,17273,23274
14997,2583,2606
141,25154,21904
26312,27312,22709
23191,6651,12918
20200,2878,22139
16110,3460,18970
10917,12732,9935
18015,27265,20418
16335,2858,15793
8749,15822,633
24736,5064,8700
15814,23865,25586
17051,11251,15526
3428,11676,23509
19759,25796,19508
25445,17098,6244
8030,12983,28289
26696,27624,4118
5647,21971,12366
6356,2565,7527
16901,23308,4799
14059,2576,18953
17646,25472,8152
24485,9390,4220
19643,23815,28346
13380,27114,27919
12875,2245,16582
18947,2346,1443
15891,21765,23106
24209,13717,18648
26,19578,14569
25046,3134,23278
27091,11104,13197
1329,9964,9863
3804,17014,27391
11264,20701,6311
12726,14025,13347
13480,1556,14874
27442,2712,3859
3559,20142,10445
3764,21345,19665
27202,3234,22213
19996,7274,25837
4788,13674,8922
2979,4889,21688
20477,9474,22062
24331,21835,12021
26075,25786,3277
12882,6249,27220
10915,15124,19504
15439,24710,22959
7678,18383,2015
21277,748,24913
27143,23327,21676
19536,10492,11061
2138,4731,10926
4195,2414,16441
27090,18761,10697
11706,18414,587
27001,22632,3222
8205,18321,19166
11124,4087,17128
6587,20556,13897
3216,11047,25562
26976,12503,10267
27448,917,8629
14989,15972,20226
1738,20507,1633
17352,2195,3433
21618,22387,15100
13424,11051,14519
10389,14856,2594
28504,15717,19774
27109,15454,23498
23579,20297,8575
4288,4077,28312
4184,15633,9332
22212,25374,2347
12285,27838,25564
8491,22837,27419
1760,5412,24013
27277,5408,15197
9567,12607,8561
17325,6540,20315
21078,25432,14109
27470,27179,25255
16873,17199,25442
21031,12778,16775
26464,15112,24111
2012,1620,13275
22309,17103,2069
2884,27740,26547
23307,27207,2238
10320,20390,3025
21050,14033,27553
21039,6795,25466
3820,16377,9370
1563,9205,23403
14478,22930,22525
7343,21947,20056
15643,6982,19388
5152,11572,21617
15084,2436,23664
21767,3369,27210
27689,13128,27450
22888,24698,11736
24200,27267,18989
21804,27006,18095
14946,17281,25544
3416,18476,14386
9798,23289,2891
21330,19646,927
26079,337,22121
24853,3741,19580
28011,20027,14587
8931,14591,12618
5635,8994,11932
22403,4509,18598
21404,6425,6726
17184,6330,2544
4768,27323,21570
15973,17261,5664
12240,8375,22335
5281,7463,10936
20780,12409,25119
26744,19270,27413
21340,10473,2663
7018,19836,1376
13142,21271,19680
12028,2080,2907
28465,28460,24484
21848,21247,15998
23559,15114,9813
2487,19152,22843
11275,6585,2201
27149,21443,12073
21030,14383,7800
8137,26551,3175
24393,7529,27605
26431,18062,2455
18470,23125,22061
26123,18516,28284
3787,15255,4883
23715,6377,8496
205,10378,10441
17485,7182,1044
21536,346,28365
24737,20155,26517
16178,18168,14810
6603,12050,16782
2234,11213,28283
24003,48,26813
5083,11150,15713
8465,15991,668
17931,6448,932
22910,2260,16166
15334,8838,14371
15877,416,7346
3953,24600,12459
19203,12807,5119
10614,19711,27962
24332,1946,9383
11226,19974,25746
25536,8052,203
27569,4941,5658
7828,2250,20276
10167,14598,6506
25743,11269,7772
7462,1506,2899
1781,2312,10517
6480,17644,8500
3795,13073,22371
8092,7734,1150
6669,22864,27032
10241,24851,15701
19975,21424,3221
23742,12035,19546
19432,19909,22393
25959,17081,23517
1560,13794,3800
7360,13765,122
6715,24072,2638
15090,27684,25557
27004,20500,9392
14801,5224,7512
20594,18563,16690
2908,16748,16899
26523,22344,20240
18188,6108,20557
10969,7451,11942
18543,12411,25589
28542,9461,25398
18067,7391,11194
21774,5257,7918
12611,16755,17368
10829,21587,7970
15044,26539,8977
11692,3891,3811
6526,23666,14707
4,119,24226
12042,21049,335
6721,13429,28468
4224,1002,24660
19714,15436,646
16394,9,23309
18734,823,17174
13467,26118,20032
7900,17048,26302
4822,4951,9238
1357,15208,20550
10573,11694,5150
15994,6524,8705
12167,17900,5737
25726,8141,23259
16586,27426,24937
3080,2330,18754
22764,935,15534
19765,21305,24214
1321,3091,11763
12350,21024,18311
4701,3308,2040
28270,19373,4504
7598,27181,1999
5763,847,26908
12676,23736,418
27610,17814,5602
18568,24644,26896
21842,9298,17524
12890,13017,25191
7616,11428,13493
23969,16724,260
27877,25076,26190
15743,9742,17574
15459,8630,24613
976,10432,16341
17497,15066,15200
19965,19983,11777
24415,1250,16450
16419,535,27394
28128,23215,9227
2131,25410,23391
5542,2750,18709
25575,16306,13996
6458,8778,12377
6732,10577,7671
24138,5294,18111
5739,3654,16621
20963,8400,7301
21432,4544,25163
446,24793,13644
16851,2150,16304
13505,19275,4959
10324,11214,1503
14499,12995,17223
15369,12272,9810
9696,5595,6935
1048,1845,9488
7101,28331,22950
23547,11823,4818
5139,25311,5151
18250,6956,636
15677,16340,20888
27724,8417,9755
1132,4394,18072
20196,9388,16529
2536,23809,13754
20803,8652,22530
10248,8071,14040
24848,27192,26505
27875,21167,13532
12762,11944,7983
26220,23790,23881
28280,17137,25835
18229,17615,15320
7967,4346,22163
12595,20007,9215
237,17428,9186
20677,17872,5599
25529,21598,1067
23185,64,2448
17592,8234,22967
5376,12498,9486
27386,10131,270
4377,2106,28466
19848,17055,20622
15108,1683,15962
18501,13800,19864
24873,1950,6181
12859,3439,24734
16651,13606,9631
18423,15293,904
7452,12212,24176
15695,23668,1083
15996,15021,5388
10260,26197,10979
20050,2063,2344
23181,17575,16054
25143,10106,7090
2630,24789,1194
19616,21979,9760
23001,436,15516
27913,15795,14335
19041,16070,20681
16432,24590,20101
2241,8086,27641
22458,8306,22592
11554,25981,8848
23984,26010,21294
6503,15431,27617
24551,17579,28003
14006,7323,13823
19763,5886,9114
14752,27138,3523
18175,7159,1382
21053,20635,14058
7272,21828,1917
28523,25547,28278
6003,18069,19291
10692,5288,23622
16140,10960,3437
7317,9073,11669
8779,24004,19528
4819,11996,17254
1252,5155,13918
6728,18436,7458
6602,21921,7861
2173,2280,8505
6936,8242,26868
19498,14845,301
11535,4580,21508
11399,2055,8863
16259,12946,23885
10899,8815,20468
17777,21372,13446
11020,11247,14403
24220,12518,27823
453,19577,16838
13235,8512,11318
23126,26514,27704
865,7053,12017
8584,6443,15797
25966,9799,23510
14733,21641,19222
10839,19301,3312
22549,21562,27193
5564,4892,28414
16735,19946,7176
15958,6209,17670
25780,9139,2485
25911,10820,18420
7056,7425,25195
1774,16720,24740
23994,28015,19772
3113,14219,14424
25812,4738,18901
8900,11439,19995
25984,25038,11780
798,12853,7756
23521,24747,14915
20435,20599,18933
8520,2994,26870
6077,11259,24568
377,19317,28502
1572,20431,14234
2095,16037,7371
15989,11713,21054
2823,18704,27429
21439,2646,20896
1700,11556,3042
9868,28366,12131
27093,2970,2440
20285,16061,23709
17408,21507,22203
8447,7478,3206
7947,803,8256
3353,20144,7767
12116,4626,17463
5071,15862,3677
20848,14278,27198
16055,9941,24400
8852,10925,28324
9876,7662,16987
10040,27014,9714
22972,7290,6694
21795,7749,10158
19072,14162,10380
27296,5246,9663
18780,16944,21387
13665,3463,25055
15651,15480,5692
5574,14835,27170
921,6949,5000
23083,19663,16833
3360,25862,9602
17247,24423,15120
7298,21354,27835
5269,10623,22682
17447,20794,15158
26281,13668,22088
21665,18640,6885
20228,13326,9764
7798,11255,4030
16983,13318,26115
4325,23272,23538
21966,26242,5930
5032,20491,16603
20862,10393,26674
11489,6300,12823
14637,18100,665
474,15148,4685
8521,90,14221
15514,5550,6521
16704,11503,5094
10528,8487,24464
27157,21487,16483
22133,27939,11821
18559,8725,15555
18439,15684,5298
26441,20177,23823
3305,4113,5677
9389,12987,21029
4347,12222,23117
18975,25607,15259
1742,9008,3361
20559,1763,23175
24983,27015,11730
27865,9514,13812
26251,22066,17636
16783,21283,13852
