epoch,train_loss,valid_loss,learning_rate,time_taken
1,57.999251023692466,42.86230649446186,0.001,1317.1083599
2,43.79623930949875,35.802245036801686,0.001,1292.6577468
3,39.98720960291675,35.80666008981706,0.001,1292.7801339000002
4,36.725334804504115,30.92006491870729,0.001,1289.6030941999998
5,34.16467409022499,28.27241953317654,0.001,1290.7483102000006
6,32.4206019675546,27.37981041048536,0.001,1290.8136462999992
7,31.035894422557146,26.225056434266225,0.001,1289.4200378000005
8,29.296819935317032,25.82846306849481,0.001,1290.7359711999998
9,28.00611510638436,25.36385509028899,0.001,1290.2522095000004
10,27.647133015671294,22.01654848732613,0.001,1289.9404993999997
11,26.737371960580983,22.830862503413773,0.001,1289.2845248000012
12,26.038623906206958,26.030423772712613,0.001,1289.9920242999997
13,25.696104466930997,23.407152345333756,0.001,1288.9163856999985
14,25.240439708414296,20.663430607785276,0.001,1292.5589166999998
15,24.851811261634925,21.722411347257296,0.001,1289.858755199999
16,24.717047286421924,21.78655453893158,0.001,1289.0217183999994
17,24.1150318926762,21.894155633188593,0.001,1290.5888823999994
18,23.740378178470678,21.7289105574364,0.001,1293.1874854000016
19,23.46379680530625,19.476405500921473,0.001,1290.9391447999988
20,22.751207221157618,21.864871660428765,0.001,1290.5505688000012
21,22.610773169119007,18.013626447529585,0.001,1290.0436566999997
22,21.99254643378964,21.48759644090935,0.001,1288.9857549000008
23,22.27346140811989,21.773350550509853,0.001,1289.5199512
24,21.74848051982966,20.152262644180322,0.001,1288.696394300001
25,21.010735994719003,17.35063434579953,0.001,1289.5527527999984
26,20.940358770406878,17.106250425959445,0.001,1291.3130246
27,20.75937918806238,17.229576997885772,0.001,1288.5261391999957
