train_indices,valid_indices,test_indices
25016,22361,17089
26366,16207,330
8617,26943,28148
2076,25934,20694
1989,21090,26184
22568,27912,24043
24939,8536,20185
701,9329,7938
1613,14241,8802
7555,15009,14714
11382,12333,7916
20315,20353,22209
22777,2347,14256
10920,28447,8322
27503,8397,9116
13775,5197,8320
15621,9677,11466
14478,2713,3442
17212,18000,23912
25259,17470,7724
11128,16053,14162
26401,7672,18498
17178,3637,25736
22126,17738,14637
12743,22459,3423
17892,9582,7466
15458,15588,17945
26907,20041,1798
12771,13277,3552
26832,13004,25672
2444,2889,1317
3896,12338,19403
22994,17864,59
7365,19784,8302
5997,25126,1240
21760,12440,3772
13501,12191,19526
4684,19656,18148
15372,10564,6471
3413,12809,22206
26595,13268,14652
1995,10771,4027
18448,11935,27221
14786,24971,18031
486,19111,12267
11478,21820,15428
16244,21024,25478
24880,16133,20779
24986,18387,10144
26133,28380,15713
4122,4596,2583
1516,11672,3640
25888,2447,25219
13383,6840,16925
22325,23538,26598
19050,24883,14275
27820,1879,19875
13859,1384,15580
8125,5520,25020
20234,22483,6077
9910,16998,6474
9020,21382,13056
12003,12046,10686
5247,9275,6940
11943,16112,6822
10760,2317,18855
18859,25036,12079
8654,7766,12545
18506,177,1706
25730,25797,7985
7997,11904,11396
27664,22231,22570
8165,11355,2460
16620,2448,22668
6181,383,3345
28269,2246,22414
24088,27127,21259
356,19575,292
10989,16154,1435
22235,27787,14772
8856,15097,11046
22805,5420,10797
3602,14718,22052
19415,5882,9065
25514,19580,6556
2132,8591,7259
5529,26728,2026
27558,24888,23548
13874,6030,4365
11880,16531,14624
12632,25897,14495
23966,9224,13401
14299,13923,18073
18527,23415,23828
7537,15058,24960
3070,11412,25359
2342,7923,960
18684,6955,23390
2372,7051,23045
3942,3072,28199
19623,25039,27038
4273,8616,18913
16308,4057,18030
18065,7238,12059
26681,11607,14399
22276,24647,6854
7668,3877,1666
8242,24055,11615
26183,18419,548
27938,9973,19240
26869,1829,12503
17217,6928,21659
28183,2892,21739
26866,1407,5724
25773,26674,12404
9574,7106,14588
11618,2232,1662
1289,6259,5312
8030,18155,18874
22055,15398,3746
5270,14531,4487
19233,6256,25855
26706,10649,10546
11857,14119,11838
28557,6020,7703
4439,14709,11458
15403,20248,11613
230,21769,2656
10091,20975,19338
8028,26955,8691
23938,9296,7850
18753,628,27069
17155,24820,28000
2125,13016,4152
1655,23668,10728
28115,23515,8374
25112,25588,22442
7989,16522,12257
17851,20334,1424
2752,7623,2941
560,12988,21031
18688,21413,15649
4052,72,13173
24511,6905,5813
9918,16422,17336
26784,24044,12512
19475,18932,22792
19008,2625,7731
18856,16949,10763
6498,20052,26291
319,11312,19142
8899,13848,15606
10595,12856,18395
23338,14131,19608
9429,17745,10618
11787,23273,13127
19310,3263,4713
21227,741,19071
11159,5787,21711
25423,18083,15942
4204,22421,11621
7873,24984,3716
6054,17953,21816
15977,21515,549
20589,1791,25456
20887,14987,15634
6716,8603,7143
2857,13611,5954
24378,4947,16374
15811,21876,22620
6700,24535,23117
12640,20306,15192
27969,22936,7581
23592,27930,19815
21643,8751,2425
394,25533,21868
17880,20350,12299
6424,14992,15474
7034,25923,6096
268,23836,8324
21858,23704,4034
1628,2349,5116
7530,6095,5660
14007,8136,6798
27772,10525,15748
3959,23960,28481
13123,9690,17553
13549,28098,10999
27007,1880,3050
13560,14572,15647
7955,9877,15157
14414,17373,25513
7006,18029,10900
8981,9648,11285
24097,20941,10776
16440,26971,11461
12121,27526,19687
18166,508,9779
19728,19367,3307
13028,1982,3235
2414,9137,8534
24544,1217,15485
20063,6863,7903
18847,24593,24486
7834,21604,2096
26772,5963,23425
9295,24098,16859
16206,25154,28028
14920,25137,12029
1514,17258,22227
17542,12559,26657
10591,25453,12910
520,12799,3349
26447,11477,21946
14058,7313,23069
16382,3062,25290
2745,22973,7265
21273,20552,5968
24233,27584,22849
11566,1023,763
21000,13288,15061
7060,8958,28540
5408,14318,12745
8823,5691,2164
10991,3587,23347
9032,28252,9611
20264,9357,12058
9290,13449,6484
11170,2321,19269
18232,20201,26961
24193,22661,19295
2820,12465,12878
22121,16982,11127
22388,8389,20877
21463,762,9587
6913,15751,24801
17779,3870,843
5064,19055,24689
26300,25237,10553
11348,19926,13037
11647,27467,23419
25824,20910,13177
23461,1467,3038
12876,23252,12776
2875,9147,16726
24922,2208,27348
8775,17040,16677
1683,13706,2211
16776,17847,15433
27776,13686,8997
3651,2807,22336
12571,17560,6313
26152,22637,9833
15304,26758,22328
15662,21378,12224
28017,13464,8446
24177,39,22559
1983,1074,11708
24356,23944,3801
16741,18179,9667
5610,24625,4449
28568,3140,8011
27936,8983,369
10918,5933,12481
8310,19360,12629
8850,3938,27191
21044,703,3925
13243,3883,26519
6286,2578,26480
2631,3988,15961
15755,25951,23142
18215,18403,10547
11522,10041,27086
23648,26666,13606
10084,24581,3243
19456,1967,15257
18986,2479,904
17870,16592,12384
4086,20322,13339
18076,19903,25184
23083,9807,5657
18405,18738,17335
9321,9240,13453
5808,13018,5958
28499,7137,7144
6555,13490,8421
25480,12091,12132
9117,24539,9095
3289,18988,4388
14573,10394,8557
12741,6322,4025
24763,6842,17650
4545,27288,18628
22786,6150,27399
11686,9665,7564
26244,22819,672
22399,4966,22524
13377,6121,6369
18780,846,3764
23286,5924,18967
8007,3590,18596
23580,26010,1693
7607,27170,4074
4878,25431,10160
4914,15093,9431
19583,21776,6451
17209,13616,23296
13535,16099,1953
19312,17631,12073
1185,24006,7750
23267,22572,15197
18246,12388,21084
9759,26714,7166
22915,19587,9554
9961,12497,19568
6169,15490,17712
1894,2623,538
25597,27906,14237
13409,15036,27472
8237,2579,6527
24099,9880,5224
22246,17379,4390
28549,2043,1796
27122,19024,543
16055,27545,21797
4376,28255,4513
17250,1578,11703
24636,12401,23480
21142,16146,16169
8676,28210,2309
3565,14621,25298
9949,4356,27902
16384,20714,26938
353,25561,11616
13875,12895,4703
12916,21910,8708
4202,13757,17512
7055,1935,26658
9452,7356,27286
28120,22861,4374
6932,14455,17294
24727,16109,6880
25602,15508,25231
6129,16922,2387
8999,13552,20561
21159,24665,11862
24738,3494,1691
17516,7853,27153
2160,15032,8471
11002,6066,14582
21897,27014,23473
7736,24792,28192
23485,20713,19710
9860,1911,287
8182,16038,23240
15590,24483,28356
3947,22281,7131
20281,19141,10930
19572,12476,3005
22423,12253,28371
8386,20911,10681
