train_indices,valid_indices,test_indices
18023,24260,21048
21456,14698,5601
23104,6971,2257
6932,4948,17333
13343,3792,23422
15969,23663,27029
5379,25695,7222
8217,1453,22401
7827,10126,16144
3725,12180,11618
10379,23219,10512
9398,25676,13993
3297,5172,3361
25072,5558,4515
26661,15248,17361
15517,19816,16142
483,24042,1857
10936,11245,19435
13505,3087,6378
17373,8452,9822
27779,14740,356
564,2324,18495
17618,1950,18811
3299,18308,20360
2085,27270,24302
7820,2726,4844
18491,1160,19525
4239,8512,3368
21198,5423,15779
11820,14036,27290
6222,8901,26125
3518,7164,2975
18257,18546,9022
19337,9079,10797
9187,15563,12626
13905,6820,3198
18687,26008,27172
9670,19516,941
22579,6066,7091
6342,2359,25453
18498,10304,22241
27114,24610,20283
3529,6488,12087
897,20341,4430
27036,1109,21348
16115,9734,21873
2428,24978,9241
980,27720,15775
12354,3295,26004
9612,23420,20733
19617,21871,21061
9944,22575,27771
23896,25018,24344
8478,8947,9370
1651,8383,4521
10144,10579,12078
18636,20988,11465
15448,21458,20535
12639,12768,17481
13907,28482,20747
399,27329,18783
13277,19948,26976
25521,15729,7498
2358,17262,21734
17675,2518,1649
21942,11635,27323
27159,11552,12120
27442,7169,25863
21501,28450,16121
7628,10374,10931
11430,4533,4135
13624,23912,2095
20118,25058,11795
18553,8803,2236
13310,14466,27662
16872,26628,13487
12013,18256,17274
24571,21756,19927
21060,4079,7600
27305,2597,774
18434,25148,17233
26680,8618,5157
19096,2911,8794
17353,20649,20532
5669,21574,13726
8930,23870,10298
23414,18638,15592
10390,20522,27402
3441,13719,26035
27493,14313,16874
18244,24144,11921
28344,15318,11984
18304,17200,13764
20255,9181,23199
20025,17136,1875
20827,15189,5762
6586,8566,12359
9534,22223,16976
19225,13730,682
12053,13044,8824
23488,23468,22310
523,9713,578
13543,21722,22087
489,3740,12565
24273,22508,8623
27469,19728,26298
12221,20296,15751
5261,25406,5436
1848,28075,2517
20787,7493,19095
25816,9410,14986
8316,8233,11794
25939,21125,3986
19388,24381,23206
24753,15791,7149
12760,11396,9973
26902,17419,9174
26101,23605,5451
12504,22353,4398
12387,9005,5090
18843,23658,24163
22289,21283,16285
4005,24772,16130
14757,28186,26787
18760,15734,10852
24004,1257,12632
25488,11883,28005
21589,19814,4364
20593,11994,23768
8026,14654,20292
68,26467,25920
28477,14872,2140
6370,16310,10118
15004,5637,26314
22783,22973,9624
105,8422,19499
5708,1088,3618
20112,16981,9237
1755,8167,10114
14463,12301,10935
20045,25876,15912
526,20628,18476
9967,316,11523
4635,26455,21804
12660,20574,19103
12883,5842,20591
17347,8475,11541
18718,25664,13606
8878,22227,6931
1123,12222,27144
23850,3615,2745
15075,24553,20653
12965,13710,20516
1274,6789,4841
8615,14276,18595
297,10527,424
10641,9473,24105
26831,14938,18796
10182,10276,4033
23682,20081,22625
18109,6484,22905
21984,13756,5687
14165,21016,21803
24789,24181,24035
25602,5389,3011
1658,22495,13652
12822,24207,10836
5519,28007,18955
16829,14554,364
8037,5307,13125
15887,4464,27675
15272,16283,18061
9878,5122,19803
24756,6315,7832
4190,11265,27565
6074,23364,21581
16350,10773,27117
23102,10749,27558
22739,22961,25188
17873,6737,8572
12695,11395,25919
16447,19009,11176
12310,25154,258
5064,23506,10468
19410,10963,6618
20537,26373,15313
17261,2090,22506
7020,12039,27546
20964,4713,11815
23967,8054,20167
12175,28114,26549
15963,17478,6790
4195,2155,5117
14296,22052,26855
4477,26650,15451
1143,23567,20420
19926,18095,13838
26394,1487,22527
21778,19338,16335
23404,27699,1992
26749,16745,13068
12196,6836,2714
5777,7759,14228
14114,19598,23598
16673,16480,5579
11447,4848,9333
28541,28546,385
16096,3044,4455
1910,5584,25741
9076,6182,11481
22051,9716,26100
8323,6195,11651
11117,21485,21579
24848,1235,25204
7051,24348,7727
6807,5880,18906
5878,16280,7103
8826,24183,2454
9408,15422,12267
18352,3830,23655
22309,19941,16381
4154,16244,27515
6500,18717,9205
25039,4249,7376
5011,25647,8513
