train_indices,valid_indices,test_indices
10009,7217,20774
11618,25774,18664
18612,1370,8869
4148,24190,26303
3006,9429,19202
4226,19709,12411
6939,14484,16453
27325,14786,17132
22533,10185,5759
19867,772,22084
27074,18508,24415
26347,13485,11192
19196,18441,10875
2588,13333,26571
25181,17130,26258
22909,9164,19137
3012,13484,1001
12082,18382,7957
14986,24871,12267
20610,15014,115
23643,6622,21930
3393,22458,20322
12315,1473,12893
25159,8311,22477
18128,13800,20694
17537,24899,2269
9388,18903,11591
23661,4815,10928
10521,9618,5091
19704,10281,11931
14842,14798,7254
18987,27001,1180
6460,14142,27996
12934,12165,11754
21369,23710,26531
15178,11721,26340
4459,18140,10301
10167,1531,23426
47,4396,2978
10988,20728,20095
17267,19542,23593
9134,9733,20301
24514,220,1428
17883,535,16207
9413,15384,3801
17123,3625,17667
14521,24890,17432
6421,7025,16896
15914,26476,3973
1156,14815,26938
2012,6970,2659
25558,16872,13067
28154,13877,9034
12547,24769,1859
19868,22741,18902
7187,19880,18649
4321,18198,3274
1889,17538,9074
820,23496,7874
2399,19694,6096
28565,17112,24482
13904,10555,24639
805,22848,2049
1279,15062,11683
1571,11126,13350
23429,21202,16080
19540,23701,21084
9720,10583,17935
10657,16311,10133
28249,7952,11932
10412,25462,465
2593,25902,2339
23388,23911,5770
23966,6256,27914
28356,7314,8788
17320,18072,5938
1650,16275,3966
22597,16981,5223
23648,26248,8754
1523,24467,20722
12201,18197,20684
27240,16142,20220
18348,16047,3184
9424,26885,3714
22460,25189,20974
24773,13122,24800
20205,10860,13848
13251,9462,5984
23744,22914,22877
9470,27565,13709
18165,27832,4149
2084,14805,187
25674,7440,5341
23407,19629,16797
16012,16457,25688
9794,15099,24455
4491,28258,3057
830,16894,14167
24491,17958,9533
16023,27407,16659
6277,1325,7458
20595,17348,8242
4847,23337,20861
17506,3268,12854
16741,16937,26297
19212,8133,5653
2558,4503,1464
2794,15611,6225
16191,11571,9737
18561,8154,7764
19706,25207,7958
2875,22248,10519
14471,16114,24648
11973,22878,15164
10569,4769,17398
6274,14226,4391
13463,5468,11862
5514,20390,24682
4109,10615,11987
9266,27998,23752
2148,16336,16014
15747,8301,24767
21252,20534,23437
1084,3769,28153
9250,15650,22466
8211,25804,22339
8427,6840,11520
27638,1436,11362
11745,4886,27976
10865,28267,19997
15525,5518,24323
23527,9792,9187
5478,2322,19499
20119,8496,26356
27612,3578,21877
912,24,15542
134,25209,13843
12048,8309,4798
27774,6747,6906
25905,2163,23571
15826,9390,20916
9964,3467,2066
15415,27259,20613
12275,24348,10798
23991,13480,19695
19478,20365,22008
22020,1218,19650
13246,12450,28299
22743,23930,4776
13682,6285,14569
24216,27578,5636
11560,14033,25138
1137,21431,8528
9650,25880,17746
25924,25751,27550
13168,15814,1928
21885,7457,18796
13359,16004,19272
26,23953,14554
22649,14697,16663
378,14184,855
3650,10668,3811
27397,4527,16359
21919,23284,10264
24152,8971,176
14863,4607,20718
5259,1947,18394
12753,6327,9881
5132,26582,7059
25452,24177,15881
12185,1566,19626
28074,4362,1037
23261,21778,20634
19548,843,10830
2968,9206,25341
1380,969,18076
13419,9340,25610
2627,13978,20050
4171,2807,16099
13986,6706,6822
23009,22682,16071
20789,11190,20435
27884,20828,21701
7326,27901,18774
12406,24294,14895
22166,23635,21104
18130,5921,15740
10769,13824,23187
23653,7876,12923
10686,11733,22941
15227,5377,5102
18331,477,8387
27158,16728,16259
17968,2262,23500
16622,17870,7410
28371,25020,24310
26420,4615,22485
11279,9038,23070
5662,12244,6928
25315,2907,17366
16117,20644,6392
13995,24694,5590
19559,27549,1903
25870,8376,25717
3976,10049,27183
19828,2601,27231
22358,6537,24486
26776,18221,28405
10059,16980,12203
14134,16875,1361
20123,4682,304
10090,4574,21096
20271,11694,21752
25504,14913,5839
13831,4543,17613
24272,9755,18746
26643,19383,11608
15082,5019,15834
16709,1996,5300
23742,11512,15118
14609,20008,14747
19237,20586,16010
16279,17434,6660
26505,19235,11178
24195,20437,11919
23079,25403,5355
23452,19162,7818
15437,14447,14817
6250,20769,5459
17951,12182,26757
11976,11333,21472
12386,17973,1675
2393,12694,15363
8593,26375,14130
19853,23811,6867
23122,21007,15789
17888,9498,20862
4043,2806,4001
12708,2036,15207
22859,22261,15849
17553,28351,9886
6372,17754,12133
26271,21329,24338
11513,27896,15720
26010,8822,16667
27046,18824,22902
11963,27790,20150
13589,21704,23063
26940,13804,10254
992,16939,8090
27053,22497,8030
22614,14761,5331
16495,9864,16168
24849,14843,25517
27981,19419,22605
8935,16774,28294
10871,3430,9873
7200,2831,16836
8468,14593,21485
21097,5983,16475
17475,14413,6929
10872,15707,14433
15424,5860,1286
28560,23131,26748
13690,11637,10697
14649,22590,19766
24122,25953,6205
26901,10785,1640
16538,19607,27995
14432,5980,26239
4763,24530,10537
22801,28363,15564
14069,7266,24499
8103,2901,26086
8086,28102,12073
8894,3867,12266
11914,27197,25881
983,24714,20413
2580,25583,2103
4652,13382,8573
17649,25589,18833
26963,24651,317
15296,20654,5810
7383,22075,5172
28279,19575,323
22210,3638,12646
1197,11666,26894
1327,2562,28553
24991,27804,5285
1155,24923,15471
1447,23071,1783
11175,4642,621
6386,12684,20649
13256,10053,13758
15157,17048,5220
18652,10219,7176
12221,14942,8870
9306,3072,2905
20252,3963,22889
132,16684,22182
48,26017,2085
4913,3732,1221
6565,341,28542
13191,15465,18855
24965,7248,362
8969,27052,24015
13652,10227,18803
27419,9500,7785
12698,4511,27660
13136,4100,10492
10580,2211,19557
4105,5343,25837
4964,21657,11410
19285,14373,4102
7073,19689,15751
27721,226,6901
6178,18115,2355
16748,7110,5046
3117,2253,24600
15916,15413,19072
18610,13571,26270
21906,18151,1119
5644,23853,8739
24974,14556,19945
7512,9895,21881
22168,6054,26526
7608,24278,9731
14014,13301,15244
978,22238,11696
24417,10987,1612
26533,1377,18200
18976,17153,2442
10983,25839,20191
9376,27906,4469
15406,26530,1007
18971,7772,10345
11212,15127,14085
4361,26424,20956
7207,22734,18790
16997,269,14576
14573,16317,2146
3168,25135,21738
2559,13260,12252
2242,19505,1980
995,26355,3620
28462,16120,5627
10577,13841,23391
7937,27309,9295
15215,22689,14129
2567,9695,13339
26733,4742,10818
21579,12548,18823
24149,20348,7756
13083,22673,17437
2469,27080,14223
25231,24259,6841
11894,26999,3878
21373,3278,18344
13009,9811,27055
22511,14852,19603
1773,116,7677
9564,16250,18897
27971,17287,25063
10811,5813,19470
19892,13494,8341
23998,25474,7127
2025,23698,10034
25019,11601,4261
16436,17464,24430
9046,2896,11263
27455,5996,13468
15911,4443,27582
18419,11133,28046
12365,16601,25133
15382,13263,24208
15395,10139,17096
8147,7815,16040
4215,3419,5491
14690,19830,15742
4274,21053,14269
22370,186,9338
6279,9300,12964
10027,10916,4143
16596,16466,15754
2268,14086,997
2465,15077,15396
5251,12527,17350
20353,15892,20635
12018,11573,1368
4047,8758,25576
6512,24180,24369
20497,17447,12607
1235,23870,21767
16177,19635,8484
11995,14025,4534
15743,21124,5531
22768,337,25562
20516,2839,18345
15018,13190,9063
2416,23909,18975
5139,5361,6085
9401,14822,22226
12098,10347,14242
14846,18541,19710
10181,3202,11972
25795,12414,22185
13414,28129,24946
27287,27871,24536
16606,24442,10829
15999,11345,26374
12867,7213,17647
13931,14870,9834
10514,7877,4288
25641,1347,2208
23238,955,10325
24448,23125,16042
17200,636,2977
5225,27125,26045
17679,27818,11778
6870,9247,8764
20588,12415,7900
9915,8797,15360
711,21578,2068
20016,24350,13684
3118,20465,14804
9244,21415,11033
212,15576,4542
19288,13832,19611
24968,13906,1163
3209,21865,26874
12995,2770,18455
9531,15907,25095
2644,12428,20020
28496,21127,6903
28117,24500,19302
8392,15245,3394
3376,25919,8574
8003,2888,16574
24875,1666,19217
21132,4792,15944
19247,26652,12392
21589,12425,275
10434,4643,1142
12739,11605,3756
5197,6199,19702
28270,19989,8400
12870,25174,4600
20420,14637,11301
9644,7224,18516
559,12441,27952
22954,2214,21444
17157,24941,1985
17452,21181,24446
4485,10599,4029
19403,9789,26329
21043,11385,24925
2369,1394,27928
17021,4942,26388
23142,6494,14963
22873,24040,1175
24971,14696,27155
2921,8405,16898
21209,27058,18580
4545,12812,22354
28328,22976,11209
3335,17272,3794
12983,26726,1271
22191,2622,19677
12375,17728,7463
14667,16820,19248
16213,25882,3988
11856,14987,8665
17689,24026,8613
9788,11533,8105
5282,24370,6577
27751,25595,2570
15237,5131,27251
8500,20800,6131
23251,11679,9463
4441,24771,20092
7497,15213,22431
19969,5346,21511
22813,2769,20151
3686,27813,26668
25503,6359,7611
887,17732,15974
20334,27821,11130
15548,22526,20212
0,9275,25549
19003,17633,15904
8766,28182,4327
22340,25914,20160
11281,25541,1471
1091,15190,18188
4244,26488,11806
26953,23970,6640
13283,14114,8995
8919,10670,12620
16190,26205,18027
2454,120,27676
7994,26611,15778
13491,3076,12467
12932,3690,20040
17369,12040,18420
18216,10933,11093
2458,25654,18097
23523,4151,19201
10893,25929,24501
8261,4980,2620
5733,26386,28359
10207,1648,21362
3456,12682,3465
7979,8755,20931
188,24345,3377
24842,2115,7221
2741,13353,27177
25817,21203,10561
25977,22260,26976
